model_name,model_version,run_point,yoda_files,map_name,stat_type,combined_exclusion
,,0051,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0051/runpoint_0051.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0051/runpoint_0051.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0051/runpoint_0051.yoda.gz']",my_run,SMBG,0.99996122318560732
,,0052,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0052/runpoint_0052.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0052/runpoint_0052.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0052/runpoint_0052.yoda.gz']",my_run,EXP,0.99999907595593363
,,0052,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0052/runpoint_0052.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0052/runpoint_0052.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0052/runpoint_0052.yoda.gz']",my_run,HLEXP,1
,,0052,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0052/runpoint_0052.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0052/runpoint_0052.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0052/runpoint_0052.yoda.gz']",my_run,SMBG,0.99999602495516293
,,0053,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0053/runpoint_0053.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0053/runpoint_0053.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0053/runpoint_0053.yoda.gz']",my_run,EXP,0.99999995396223873
,,0053,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0053/runpoint_0053.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0053/runpoint_0053.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0053/runpoint_0053.yoda.gz']",my_run,HLEXP,1
,,0053,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0053/runpoint_0053.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0053/runpoint_0053.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0053/runpoint_0053.yoda.gz']",my_run,SMBG,0.99999896025795443
,,0054,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0054/runpoint_0054.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0054/runpoint_0054.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0054/runpoint_0054.yoda.gz']",my_run,EXP,0.99999799411159207
,,0054,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0054/runpoint_0054.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0054/runpoint_0054.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0054/runpoint_0054.yoda.gz']",my_run,HLEXP,1
,,0054,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0054/runpoint_0054.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0054/runpoint_0054.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0054/runpoint_0054.yoda.gz']",my_run,SMBG,0.99997344011566547
,,0055,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0055/runpoint_0055.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0055/runpoint_0055.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0055/runpoint_0055.yoda.gz']",my_run,EXP,0.99999997041921163
,,0055,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0055/runpoint_0055.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0055/runpoint_0055.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0055/runpoint_0055.yoda.gz']",my_run,HLEXP,1
,,0055,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0055/runpoint_0055.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0055/runpoint_0055.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0055/runpoint_0055.yoda.gz']",my_run,SMBG,0.99999956944592616
,,0056,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0056/runpoint_0056.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0056/runpoint_0056.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0056/runpoint_0056.yoda.gz']",my_run,EXP,0.9999999999772442
,,0056,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0056/runpoint_0056.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0056/runpoint_0056.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0056/runpoint_0056.yoda.gz']",my_run,HLEXP,1
,,0056,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0056/runpoint_0056.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0056/runpoint_0056.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0056/runpoint_0056.yoda.gz']",my_run,SMBG,0.99999994174775564
,,0057,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0057/runpoint_0057.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0057/runpoint_0057.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0057/runpoint_0057.yoda.gz']",my_run,EXP,0.999999999993748
,,0057,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0057/runpoint_0057.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0057/runpoint_0057.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0057/runpoint_0057.yoda.gz']",my_run,HLEXP,1
,,0057,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0057/runpoint_0057.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0057/runpoint_0057.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0057/runpoint_0057.yoda.gz']",my_run,SMBG,0.9999999998687531
,,0058,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0058/runpoint_0058.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0058/runpoint_0058.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0058/runpoint_0058.yoda.gz']",my_run,EXP,0.99999987975305715
,,0058,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0058/runpoint_0058.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0058/runpoint_0058.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0058/runpoint_0058.yoda.gz']",my_run,HLEXP,1
,,0058,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0058/runpoint_0058.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0058/runpoint_0058.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0058/runpoint_0058.yoda.gz']",my_run,SMBG,0.99999894420833946
,,0059,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0059/runpoint_0059.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0059/runpoint_0059.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0059/runpoint_0059.yoda.gz']",my_run,EXP,0.99999999997351052
,,0059,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0059/runpoint_0059.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0059/runpoint_0059.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0059/runpoint_0059.yoda.gz']",my_run,HLEXP,1
,,0059,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0059/runpoint_0059.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0059/runpoint_0059.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0059/runpoint_0059.yoda.gz']",my_run,SMBG,0.99999999704752851
,,0060,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0060/runpoint_0060.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0060/runpoint_0060.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0060/runpoint_0060.yoda.gz']",my_run,EXP,0.99998109574719884
,,0060,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0060/runpoint_0060.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0060/runpoint_0060.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0060/runpoint_0060.yoda.gz']",my_run,HLEXP,1
,,0060,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0060/runpoint_0060.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0060/runpoint_0060.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0060/runpoint_0060.yoda.gz']",my_run,SMBG,0.99999092902623554
,,0061,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0061/runpoint_0061.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0061/runpoint_0061.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0061/runpoint_0061.yoda.gz']",my_run,EXP,0.99999914004107138
,,0061,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0061/runpoint_0061.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0061/runpoint_0061.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0061/runpoint_0061.yoda.gz']",my_run,HLEXP,1
,,0061,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0061/runpoint_0061.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0061/runpoint_0061.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0061/runpoint_0061.yoda.gz']",my_run,SMBG,0.99999416591431367
,,0062,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0062/runpoint_0062.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0062/runpoint_0062.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0062/runpoint_0062.yoda.gz']",my_run,EXP,0.99999959718903197
,,0062,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0062/runpoint_0062.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0062/runpoint_0062.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0062/runpoint_0062.yoda.gz']",my_run,HLEXP,1
,,0062,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0062/runpoint_0062.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0062/runpoint_0062.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0062/runpoint_0062.yoda.gz']",my_run,SMBG,0.99999007014147723
,,0063,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0063/runpoint_0063.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0063/runpoint_0063.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0063/runpoint_0063.yoda.gz']",my_run,EXP,0.99999250126161698
,,0063,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0063/runpoint_0063.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0063/runpoint_0063.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0063/runpoint_0063.yoda.gz']",my_run,HLEXP,1
,,0063,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0063/runpoint_0063.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0063/runpoint_0063.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0063/runpoint_0063.yoda.gz']",my_run,SMBG,0.99997629652672593
,,0064,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0064/runpoint_0064.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0064/runpoint_0064.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0064/runpoint_0064.yoda.gz']",my_run,EXP,0.99999999259099981
,,0064,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0064/runpoint_0064.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0064/runpoint_0064.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0064/runpoint_0064.yoda.gz']",my_run,HLEXP,1
,,0064,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0064/runpoint_0064.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0064/runpoint_0064.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0064/runpoint_0064.yoda.gz']",my_run,SMBG,0.99999990950349604
,,0065,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0065/runpoint_0065.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0065/runpoint_0065.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0065/runpoint_0065.yoda.gz']",my_run,EXP,0.99999075060381293
,,0065,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0065/runpoint_0065.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0065/runpoint_0065.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0065/runpoint_0065.yoda.gz']",my_run,HLEXP,1
,,0065,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0065/runpoint_0065.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0065/runpoint_0065.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0065/runpoint_0065.yoda.gz']",my_run,SMBG,0.99999026358787768
,,0066,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0066/runpoint_0066.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0066/runpoint_0066.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0066/runpoint_0066.yoda.gz']",my_run,EXP,0.99999984930423957
,,0066,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0066/runpoint_0066.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0066/runpoint_0066.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0066/runpoint_0066.yoda.gz']",my_run,HLEXP,1
,,0066,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0066/runpoint_0066.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0066/runpoint_0066.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0066/runpoint_0066.yoda.gz']",my_run,SMBG,0.9999958331144444
,,0067,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0067/runpoint_0067.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0067/runpoint_0067.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0067/runpoint_0067.yoda.gz']",my_run,EXP,0.99999994585495344
,,0067,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0067/runpoint_0067.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0067/runpoint_0067.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0067/runpoint_0067.yoda.gz']",my_run,HLEXP,1
,,0067,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0067/runpoint_0067.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0067/runpoint_0067.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0067/runpoint_0067.yoda.gz']",my_run,SMBG,0.99999987404394031
,,0068,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0068/runpoint_0068.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0068/runpoint_0068.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0068/runpoint_0068.yoda.gz']",my_run,EXP,0.99999999131270945
,,0068,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0068/runpoint_0068.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0068/runpoint_0068.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0068/runpoint_0068.yoda.gz']",my_run,HLEXP,1
,,0068,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0068/runpoint_0068.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0068/runpoint_0068.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0068/runpoint_0068.yoda.gz']",my_run,SMBG,0.99999995916583018
,,0069,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0069/runpoint_0069.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0069/runpoint_0069.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0069/runpoint_0069.yoda.gz']",my_run,EXP,0.99999999726134658
,,0069,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0069/runpoint_0069.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0069/runpoint_0069.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0069/runpoint_0069.yoda.gz']",my_run,HLEXP,1
,,0069,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0069/runpoint_0069.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0069/runpoint_0069.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0069/runpoint_0069.yoda.gz']",my_run,SMBG,0.9999999163473835
,,0070,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0070/runpoint_0070.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0070/runpoint_0070.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0070/runpoint_0070.yoda.gz']",my_run,EXP,0.99263495863271733
,,0070,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0070/runpoint_0070.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0070/runpoint_0070.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0070/runpoint_0070.yoda.gz']",my_run,HLEXP,1
,,0070,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0070/runpoint_0070.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0070/runpoint_0070.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0070/runpoint_0070.yoda.gz']",my_run,SMBG,0.96175197379755895
,,0071,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0071/runpoint_0071.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0071/runpoint_0071.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0071/runpoint_0071.yoda.gz']",my_run,EXP,0.99957959550947195
,,0071,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0071/runpoint_0071.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0071/runpoint_0071.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0071/runpoint_0071.yoda.gz']",my_run,HLEXP,1
,,0071,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0071/runpoint_0071.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0071/runpoint_0071.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0071/runpoint_0071.yoda.gz']",my_run,SMBG,0.99882929641352469
,,0072,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0072/runpoint_0072.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0072/runpoint_0072.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0072/runpoint_0072.yoda.gz']",my_run,EXP,0.99937854318161035
,,0072,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0072/runpoint_0072.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0072/runpoint_0072.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0072/runpoint_0072.yoda.gz']",my_run,HLEXP,1
,,0072,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0072/runpoint_0072.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0072/runpoint_0072.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0072/runpoint_0072.yoda.gz']",my_run,SMBG,0.99774326789310108
,,0073,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0073/runpoint_0073.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0073/runpoint_0073.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0073/runpoint_0073.yoda.gz']",my_run,EXP,0.99929942525627524
,,0073,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0073/runpoint_0073.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0073/runpoint_0073.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0073/runpoint_0073.yoda.gz']",my_run,HLEXP,1
,,0073,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0073/runpoint_0073.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0073/runpoint_0073.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0073/runpoint_0073.yoda.gz']",my_run,SMBG,0.99879984149497636
,,0074,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0074/runpoint_0074.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0074/runpoint_0074.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0074/runpoint_0074.yoda.gz']",my_run,EXP,0.99863275884843661
,,0074,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0074/runpoint_0074.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0074/runpoint_0074.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0074/runpoint_0074.yoda.gz']",my_run,HLEXP,1
,,0074,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0074/runpoint_0074.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0074/runpoint_0074.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0074/runpoint_0074.yoda.gz']",my_run,SMBG,0.99691544628440254
,,0075,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0075/runpoint_0075.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0075/runpoint_0075.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0075/runpoint_0075.yoda.gz']",my_run,EXP,0.99896784557743179
,,0075,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0075/runpoint_0075.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0075/runpoint_0075.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0075/runpoint_0075.yoda.gz']",my_run,HLEXP,1
,,0075,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0075/runpoint_0075.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0075/runpoint_0075.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0075/runpoint_0075.yoda.gz']",my_run,SMBG,0.99776211966923267
,,0076,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0076/runpoint_0076.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0076/runpoint_0076.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0076/runpoint_0076.yoda.gz']",my_run,EXP,0.99998455312237056
,,0076,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0076/runpoint_0076.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0076/runpoint_0076.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0076/runpoint_0076.yoda.gz']",my_run,HLEXP,1
,,0076,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0076/runpoint_0076.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0076/runpoint_0076.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0076/runpoint_0076.yoda.gz']",my_run,SMBG,0.99996849804492616
,,0077,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0077/runpoint_0077.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0077/runpoint_0077.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0077/runpoint_0077.yoda.gz']",my_run,EXP,0.99999043692325562
,,0077,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0077/runpoint_0077.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0077/runpoint_0077.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0077/runpoint_0077.yoda.gz']",my_run,HLEXP,1
